ID,einstein_radius,einstein_radius_err3sig_lo,einstein_radius_err3sig_hi,source_effective_radius,source_re_err3sig_lo,source_re_err3sig_hi,snr_arc_model,chi2_per_pix
KiDSDR4_J025825.003-264515.50,0.6112109871251346,0.06592432952758931,0.10755160303459799,0.022574136711596263,0.0060270333498580395,0.019184991103035003,8.43269286001612,1.3021883186253718
KiDSDR4_J030247.990-303627.51,0.805866967439657,0.009325567317219896,0.004073183095284483,2.0511417753522587,0.05339223180242314,0.05849873858825072,372.0558181483518,2.24432441207876
KiDSDR4_J030511.509-311216.40,1.6576401848635207,0.12138294675460104,0.15475274543448925,0.21354143833084263,0.04995323281266348,0.048488345417529805,10.170160920798395,1.3763023400218573
KiDSDR4_J030540.105-293416.08,1.9866573952745554,0.1866459748745295,0.20958479317574463,0.4054655935414534,0.09566832661666619,0.08870569435210462,20.69347190193403,1.3630446258929396
KiDSDR4_J031351.418-310215.66,0.999004695674738,0.21400508007149233,0.2111910562726632,2.8330370274221486,0.25072867316925196,0.30126167819519534,192.32461629160252,2.331841564877255
KiDSDR4_J031432.791-254408.76,1.7810218733482963,0.04104660269929017,0.03371885387350182,0.07035592436942995,0.367115612818183,0.45906208910810564,36.988472827291204,1.308166008349243
KiDSDR4_J031453.096-295233.96,2.451758904169549,0.011322587448070909,0.011032610312469604,7.021780730005074,1.681266166990043,1.4793230966360609,47.119356255632155,1.5313107600412705
KiDSDR4_J031554.060-264439.54,2.1199440183195284,0.16233666368567956,0.20563429059270044,1.1017011530931518,0.4780216773023692,0.9679930590772254,51.68153425832957,1.3040712460240427
KiDSDR4_J031609.185-340302.43,1.1338494513001924,0.1289206870045514,0.12043066611827902,1.8055052129692382,0.7378007717995012,0.9861221788424916,42.24635643359527,1.4032342058261134
KiDSDR4_J031950.805-295638.57,2.5600709287400485,0.1546429586092648,0.24349114663197247,1.0615097119419514,0.14068979798540016,0.14052192778424644,64.69072087982694,1.117467832033067
KiDSDR4_J032100.783-281810.47,1.9271307066523393,0.10375921948133393,0.11370684315409063,2.0232550228684123,0.7492004572092943,0.882966916034865,60.00572282889568,2.160305381844507
KiDSDR4_J032219.773-342456.27,3.2064938673422327,0.11509049414739714,0.18914352424171632,0.3084420513395478,0.21884811879478147,0.5348712460578227,14.144054190129458,2.9476379942542708
KiDSDR4_J032230.223-344711.77,1.753478866566545,0.1466398878402817,0.13575917315318975,1.3233391371956869,0.1640825383254474,0.1837378563567713,53.34131108342071,2.7229649807221805
KiDSDR4_J032402.732-274857.72,1.4181500801624336,0.0059153237550231275,0.0030122566345771595,3.0287739614431293,0.3433912614128305,0.4086242042528805,203.89043342617583,6.014043002701814
KiDSDR4_J032523.797-324527.62,1.3240399830956957,0.1659723244416451,0.1242663243016564,6.920711356256229,0.774107482788482,0.8809096021513056,147.86614347286485,1.4420608555071739
KiDSDR4_J032621.242-345409.66,1.9662616327909943,0.18972375195265734,0.3671278055901326,1.7472327876002167,1.1443839985932398,3.3842657693821243,21.829286615986977,1.6624781424541684
KiDSDR4_J033333.196-302441.95,2.301465103471306,0.2101384970529656,0.2240041150354788,11.027470717533017,1.2097940003913283,1.1957152552496417,209.6810412292341,4.504527026947975
KiDSDR4_J033605.770-331220.58,1.1650801173400374,0.029973757374814447,0.08891482278356388,26.095005726056815,6.238558544245286,3.7554397910323587,73.3371770079956,2.076730222801787
